# setPoint, prevCurrent, Current
50.000,3.748,3.809
50.000,3.809,3.821
50.000,3.821,3.758
50.000,3.758,3.833
50.000,3.833,3.819
50.000,3.819,3.796
50.000,3.796,3.788
50.000,3.788,3.786
50.000,3.786,3.806
50.000,3.806,3.833
50.000,3.833,3.723
50.000,3.723,3.838
50.000,3.838,3.788
50.000,3.788,3.785
50.000,3.785,3.758
50.000,3.758,3.866
50.000,3.866,3.796
50.000,3.796,3.857
50.000,3.857,3.794
50.000,3.794,3.868
50.000,3.868,3.770
50.000,3.770,3.824
50.000,3.824,3.755
50.000,3.755,3.801
50.000,3.801,3.828
50.000,3.828,3.863
50.000,3.863,3.793
50.000,3.793,3.897
50.000,3.897,3.793
50.000,3.793,3.785
50.000,3.785,3.759
50.000,3.759,3.918
50.000,3.918,3.795
50.000,3.795,3.875
50.000,3.875,3.815
50.000,3.815,3.783
50.000,3.783,3.836
50.000,3.836,3.834
50.000,3.834,3.736
50.000,3.736,3.802
50.000,3.802,3.815
50.000,3.815,3.856
50.000,3.856,3.817
50.000,3.817,3.838
50.000,3.838,3.753
50.000,3.753,3.823
50.000,3.823,3.799
50.000,3.799,3.858
50.000,3.858,3.787
50.000,3.787,3.836
50.000,3.836,3.774
50.000,3.774,3.813
50.000,3.813,3.835
50.000,3.835,3.913
50.000,3.913,3.806
50.000,3.806,3.829
50.000,3.829,3.806
50.000,3.806,3.819
50.000,3.819,3.849
50.000,3.849,3.775
50.000,3.775,3.752
50.000,3.752,3.899
50.000,3.899,3.812
50.000,3.812,3.929
50.000,3.929,3.813
50.000,3.813,3.814
50.000,3.814,3.797
50.000,3.797,3.861
50.000,3.861,3.787
50.000,3.787,3.867
50.000,3.867,3.843
50.000,3.843,3.850
50.000,3.850,3.836
50.000,3.836,3.827
50.000,3.827,3.866
50.000,3.866,3.894
50.000,3.894,3.858
50.000,3.858,3.890
50.000,3.890,3.805
50.000,3.805,3.845
50.000,3.845,3.849
50.000,3.849,3.851
50.000,3.851,3.842
50.000,3.842,3.949
50.000,3.949,3.786
50.000,3.786,3.859
50.000,3.859,3.833
50.000,3.833,3.802
50.000,3.802,3.824
50.000,3.824,3.815
50.000,3.815,3.824
50.000,3.824,3.741
50.000,3.741,3.809
50.000,3.809,3.875
50.000,3.875,3.824
50.000,3.824,3.830
50.000,3.830,3.807
50.000,3.807,3.824
50.000,3.824,3.768
50.000,3.768,3.857
50.000,3.857,3.811
50.000,3.811,3.958
50.000,3.958,3.835
50.000,3.835,3.820
50.000,3.820,3.827
50.000,3.827,3.866
50.000,3.866,3.784
50.000,3.784,3.863
50.000,3.863,3.871
50.000,3.871,3.814
50.000,3.814,3.833
50.000,3.833,3.826
50.000,3.826,3.844
50.000,3.844,3.907
50.000,3.907,3.797
50.000,3.797,3.843
50.000,3.843,3.819
50.000,3.819,3.812
50.000,3.812,3.877
50.000,3.877,3.915
50.000,3.915,3.827
50.000,3.827,3.838
50.000,3.838,3.804
50.000,3.804,3.764
50.000,3.764,3.805
50.000,3.805,3.802
50.000,3.802,3.774
50.000,3.774,3.826
50.000,3.826,3.809
50.000,3.809,3.863
50.000,3.863,3.841
50.000,3.841,3.836
50.000,3.836,3.828
50.000,3.828,3.848
50.000,3.848,3.815
50.000,3.815,3.903
50.000,3.903,3.806
50.000,3.806,3.842
50.000,3.842,3.877
50.000,3.877,3.799
50.000,3.799,3.868
50.000,3.868,3.800
50.000,3.800,3.852
50.000,3.852,3.816
50.000,3.816,3.881
50.000,3.881,3.852
50.000,3.852,3.865
50.000,3.865,3.821
50.000,3.821,3.890
50.000,3.890,3.814
50.000,3.814,3.849
50.000,3.849,3.859
50.000,3.859,3.847
50.000,3.847,3.793
50.000,3.793,3.898
50.000,3.898,3.825
50.000,3.825,3.854
50.000,3.854,3.830
50.000,3.830,3.906
50.000,3.906,3.821
50.000,3.821,3.892
50.000,3.892,3.821
50.000,3.821,3.858
50.000,3.858,3.838
50.000,3.838,3.876
50.000,3.876,3.873
50.000,3.873,3.874
50.000,3.874,3.865
50.000,3.865,3.904
50.000,3.904,3.906
50.000,3.906,3.885
50.000,3.885,3.836
50.000,3.836,3.837
50.000,3.837,3.768
50.000,3.768,3.917
50.000,3.917,3.814
50.000,3.814,3.878
50.000,3.878,3.813
50.000,3.813,3.811
50.000,3.811,3.832
50.000,3.832,3.841
50.000,3.841,3.821
50.000,3.821,3.835
50.000,3.835,3.854
50.000,3.854,3.842
50.000,3.842,3.837
50.000,3.837,3.820
50.000,3.820,3.831
50.000,3.831,3.909
50.000,3.909,3.836
50.000,3.836,3.902
50.000,3.902,3.818
50.000,3.818,3.827
50.000,3.827,3.784
50.000,3.784,3.868
50.000,3.868,3.818
50.000,3.818,3.871
50.000,3.871,3.871
50.000,3.871,3.892
50.000,3.892,3.856
50.000,3.856,3.900
50.000,3.900,3.814
50.000,3.814,3.884
50.000,3.884,3.834
50.000,3.834,3.833
50.000,3.833,3.828
50.000,3.828,3.906
50.000,3.906,3.801
50.000,3.801,3.848
50.000,3.848,3.822
50.000,3.822,3.927
50.000,3.927,3.824
50.000,3.824,3.925
50.000,3.925,3.864
50.000,3.864,3.896
50.000,3.896,3.870
50.000,3.870,3.823
50.000,3.823,3.783
50.000,3.783,3.839
50.000,3.839,3.856
50.000,3.856,3.897
50.000,3.897,3.822
50.000,3.822,3.880
50.000,3.880,3.819
50.000,3.819,3.937
50.000,3.937,3.815
50.000,3.815,3.890
50.000,3.890,3.802
50.000,3.802,3.838
50.000,3.838,3.862
50.000,3.862,3.861
50.000,3.861,3.792
50.000,3.792,3.860
50.000,3.860,3.821
50.000,3.821,3.835
50.000,3.835,3.894
50.000,3.894,3.906
50.000,3.906,3.880
50.000,3.880,3.826
50.000,3.826,3.759
50.000,3.759,3.925
50.000,3.925,3.774
50.000,3.774,3.911
50.000,3.911,3.905
50.000,3.905,3.877
50.000,3.877,3.881
50.000,3.881,3.884
50.000,3.884,3.775
50.000,3.775,3.870
50.000,3.870,3.831
50.000,3.831,3.894
50.000,3.894,3.912
50.000,3.912,3.878
50.000,3.878,3.830
50.000,3.830,3.890
50.000,3.890,3.826
50.000,3.826,3.907
50.000,3.907,3.877
50.000,3.877,3.800
50.000,3.800,3.858
50.000,3.858,3.838
50.000,3.838,3.819
50.000,3.819,3.953
50.000,3.953,3.829
50.000,3.829,3.866
50.000,3.866,3.885
50.000,3.885,3.867
50.000,3.867,3.856
50.000,3.856,3.843
50.000,3.843,3.867
50.000,3.867,3.879
50.000,3.879,3.846
50.000,3.846,3.894
50.000,3.894,3.844
50.000,3.844,3.823
50.000,3.823,3.844
50.000,3.844,3.897
50.000,3.897,3.849
50.000,3.849,3.904
50.000,3.904,3.847
50.000,3.847,3.873
50.000,3.873,3.888
50.000,3.888,3.847
50.000,3.847,3.810
50.000,3.810,3.831
50.000,3.831,3.861
50.000,3.861,3.885
50.000,3.885,3.917
50.000,3.917,3.856
50.000,3.856,3.892
50.000,3.892,3.832
50.000,3.832,3.817
50.000,3.817,3.937
50.000,3.937,3.830
50.000,3.830,3.904
50.000,3.904,3.933
50.000,3.933,3.839
50.000,3.839,3.869
50.000,3.869,3.851
50.000,3.851,3.820
50.000,3.820,3.804
50.000,3.804,3.902
50.000,3.902,3.918
50.000,3.918,4.011
50.000,4.011,3.882
50.000,3.882,3.791
50.000,3.791,3.799
50.000,3.799,3.853
50.000,3.853,3.830
50.000,3.830,3.822
50.000,3.822,3.892
50.000,3.892,3.871
50.000,3.871,3.831
50.000,3.831,3.834
50.000,3.834,3.827
50.000,3.827,3.872
50.000,3.872,3.844
50.000,3.844,3.912
50.000,3.912,3.814
50.000,3.814,3.915
50.000,3.915,3.791
50.000,3.791,3.854
50.000,3.854,3.875
50.000,3.875,3.871
50.000,3.871,3.849
50.000,3.849,3.893
50.000,3.893,3.927
50.000,3.927,3.902
50.000,3.902,3.801
50.000,3.801,3.837
50.000,3.837,3.796
50.000,3.796,3.860
50.000,3.860,3.847
50.000,3.847,3.921
50.000,3.921,3.829
50.000,3.829,3.798
50.000,3.798,3.789
50.000,3.789,3.909
50.000,3.909,3.820
50.000,3.820,3.992
50.000,3.992,3.824
50.000,3.824,3.914
50.000,3.914,3.829
50.000,3.829,3.860
50.000,3.860,3.815
50.000,3.815,3.841
50.000,3.841,3.856
50.000,3.856,3.924
50.000,3.924,3.867
50.000,3.867,3.884
50.000,3.884,3.802
50.000,3.802,3.934
50.000,3.934,3.834
50.000,3.834,3.941
50.000,3.941,3.824
50.000,3.824,3.965
50.000,3.965,3.793
50.000,3.793,3.858
50.000,3.858,3.799
50.000,3.799,3.934
50.000,3.934,3.846
50.000,3.846,3.895
50.000,3.895,3.933
50.000,3.933,3.961
50.000,3.961,3.859
50.000,3.859,3.933
50.000,3.933,3.819
50.000,3.819,3.942
50.000,3.942,3.821
50.000,3.821,4.005
50.000,4.005,3.889
50.000,3.889,3.919
50.000,3.919,3.824
