# Actual Command, Previous Torque, Measured Torque, Predicted Command
39.500,35.299,35.224,34.736
39.300,35.224,35.755,35.138
39.700,35.755,35.539,34.945
38.900,35.539,34.436,34.133
41.700,34.436,35.785,35.209
40.600,35.785,36.326,35.531
46.400,36.326,41.642,39.480
44.200,41.642,41.109,38.734
45.000,41.109,41.324,38.924
44.700,41.324,41.293,38.889
46.500,41.293,43.541,40.562
43.800,43.541,40.842,38.435
49.000,40.842,45.505,42.070
48.700,45.505,46.965,42.857
49.500,46.965,46.965,42.768
48.400,46.965,47.291,43.012
52.600,47.291,51.886,46.479
51.600,51.886,51.684,46.026
55.200,51.684,53.701,47.577
52.600,53.701,53.777,47.511
54.600,53.777,52.346,46.420
52.500,52.346,53.891,47.681
52.700,53.891,51.520,45.792
50.700,51.520,51.645,46.018
55.900,51.645,55.930,49.308
54.900,55.930,54.341,47.815
57.500,54.341,57.137,50.066
55.400,57.137,56.352,49.286
57.800,56.352,58.020,50.625
57.800,58.020,58.104,50.588
63.400,58.104,66.799,57.549
62.700,66.799,66.785,56.923
64.700,66.785,67.513,57.509
62.200,67.513,66.670,56.790
68.200,66.670,72.202,61.359
65.500,72.202,71.906,60.750
71.300,71.906,76.179,64.309
69.300,76.179,75.161,63.191
70.700,75.161,76.806,64.617
68.000,76.806,74.275,62.431
69.600,74.275,74.929,63.110
69.400,74.929,75.776,63.773
74.200,75.776,79.821,67.123
72.100,79.821,79.060,66.223
77.700,79.060,86.407,72.624
77.300,86.407,85.242,71.106
83.300,85.242,93.043,78.222
82.700,93.043,92.879,77.528
88.500,92.879,99.455,83.915
87.800,99.455,98.148,82.171
90.000,98.148,101.546,85.699
88.600,101.546,100.036,83.936
90.000,100.036,99.959,83.943
87.600,99.959,100.056,84.046
88.600,100.056,99.758,83.739
86.100,99.758,98.746,82.744
90.000,98.746,102.246,86.398
89.600,102.246,100.724,84.596
90.000,100.724,102.284,86.308
88.400,102.284,100.447,84.312
90.000,100.447,103.589,87.727
87.500,103.589,100.574,84.373
89.300,100.574,101.822,85.831
88.400,101.822,100.836,84.734
90.000,100.836,101.606,85.588
89.600,101.606,101.412,85.341
90.000,101.412,102.581,86.580
87.800,102.581,98.783,82.634
88.600,98.783,102.204,86.351
86.600,102.204,99.823,83.686
89.600,99.823,102.857,86.978
87.800,102.857,101.569,85.433
89.800,101.569,101.596,85.534
89.100,101.596,101.382,85.310
90.000,101.382,103.574,87.649
88.400,103.574,100.550,84.350
88.800,100.550,102.692,86.753
87.100,102.692,100.989,84.844
89.300,100.989,101.123,85.078
89.200,101.123,100.634,84.567
90.000,100.634,103.433,87.545
87.100,103.433,99.753,83.554
90.000,99.753,103.603,87.790
88.000,103.603,102.151,85.998
90.000,102.151,103.463,87.480
87.200,103.463,101.189,85.008
88.600,101.189,101.889,85.863
85.700,101.889,99.635,83.514
88.900,99.635,103.869,88.090
88.800,103.869,102.142,85.975
90.000,102.142,105.327,89.539
89.200,105.327,103.174,86.987
89.800,103.174,104.010,88.011
89.600,104.010,102.581,86.428
90.000,102.581,103.537,87.533
87.400,103.537,99.944,83.741
90.000,99.944,104.827,89.130
88.200,104.827,101.882,85.654
90.000,101.882,106.081,90.415
88.600,106.081,103.337,87.122
90.000,103.337,105.378,89.517
88.600,105.378,102.499,86.270
90.000,102.499,104.993,89.140
89.900,104.993,103.485,87.337
90.000,103.485,104.144,88.139
87.700,104.144,103.744,87.664
88.500,103.744,103.262,87.168
88.500,103.262,103.085,87.006
90.000,103.085,105.015,89.126
89.500,105.015,101.382,85.128
90.000,101.382,106.215,90.605
89.000,106.215,102.462,86.190
100.000,102.462,116.069,103.486
97.000,116.069,114.298,99.895
98.700,114.298,114.455,100.215
96.900,114.455,112.704,97.809
99.900,112.704,115.929,102.442
96.300,115.929,111.836,96.593
96.500,111.836,113.478,99.009
94.700,113.478,112.249,97.259
97.400,112.249,114.185,99.963
96.400,114.185,114.432,100.190
96.900,114.432,116.418,103.054
92.900,116.418,111.627,96.301
93.900,111.627,113.088,98.490
89.700,113.088,106.964,90.799
91.300,106.964,112.249,97.678
85.700,112.249,104.570,88.174
85.800,104.570,106.562,90.788
80.000,106.562,99.140,82.814
81.700,99.140,100.934,84.996
79.900,100.934,98.223,82.166
80.200,98.223,101.240,85.374
78.200,101.240,94.434,78.560
81.000,94.434,100.399,84.769
77.200,100.399,95.970,80.027
80.100,95.970,97.457,81.698
78.100,97.457,97.023,81.186
79.500,97.023,98.504,82.666
76.300,98.504,94.511,78.750
78.800,94.511,98.064,82.393
73.200,98.064,90.372,75.032
73.400,90.372,90.914,75.890
71.600,90.914,88.851,74.013
73.500,88.851,90.474,75.585
71.900,90.474,90.340,75.365
73.500,90.340,91.933,76.822
69.500,91.933,85.114,70.735
70.700,85.114,87.342,73.020
68.900,87.342,85.665,71.420
69.200,85.665,86.535,72.274
64.800,86.535,79.847,66.553
65.300,79.847,80.783,67.674
62.500,80.783,76.575,64.116
65.200,76.575,78.858,66.251
61.200,78.858,75.406,63.252
61.700,75.406,75.452,63.475
56.300,75.452,68.633,57.968
58.800,68.633,71.155,60.356
57.000,71.155,69.244,58.653
58.800,69.244,70.031,59.398
53.200,70.031,64.095,54.637
53.800,64.095,65.649,56.176
52.000,65.649,61.902,53.130
53.900,61.902,65.017,55.811
50.500,65.017,61.775,53.062
51.300,61.775,61.693,53.173
47.900,61.693,57.144,49.658
49.800,57.144,58.428,50.894
45.400,58.428,51.911,45.875
46.300,51.911,53.568,47.461
45.300,53.568,52.996,46.924
48.000,52.996,56.380,49.566
43.000,56.380,51.058,45.329
43.400,51.058,50.051,44.843
37.800,50.051,41.947,38.954
38.600,41.947,42.354,39.638
36.600,42.354,39.005,37.151
39.300,39.005,42.093,39.630
33.500,42.093,36.874,35.607
34.000,36.874,37.002,35.970
31.200,37.002,32.987,32.975
33.800,32.987,34.083,34.017
32.000,34.083,32.576,32.815
33.800,32.576,34.233,34.156
33.400,34.233,33.902,33.806
33.900,33.902,34.378,34.184
28.100,34.378,28.055,29.349
31.000,28.055,29.584,30.869
29.400,29.584,29.662,30.836
31.000,29.662,30.036,31.123
29.200,30.036,28.807,30.143
30.300,28.807,29.937,31.098
27.500,29.937,27.776,29.338
30.400,27.776,29.523,30.839
25.800,29.523,25.254,27.341
26.700,25.254,25.209,27.529
22.300,25.209,20.710,23.696
25.100,20.710,22.341,25.375
22.100,22.341,19.673,22.904
23.900,19.673,21.143,24.382
19.100,21.143,17.593,21.023
19.900,17.593,16.208,19.853
15.900,16.208,12.104,15.582
16.800,12.104,11.441,15.040
15.400,11.441,10.169,13.575
15.500,10.169,9.173,12.423
11.300,9.173,6.379,8.815
12.100,6.379,6.235,8.768
10.000,6.235,6.392,8.994
10.400,6.392,5.634,7.922
10.000,5.634,5.305,7.495
10.400,5.305,5.437,10.457
10.000,5.437,4.667,9.329
11.500,4.667,6.193,11.568
11.500,6.193,5.607,10.647
14.000,5.607,6.964,12.579
13.200,6.964,6.821,9.540
14.500,6.821,6.052,8.487
14.100,6.052,6.728,9.467
15.600,6.728,6.964,9.748
14.400,6.964,7.973,11.078
17.200,7.973,8.973,12.301
13.600,8.973,7.895,10.858
16.100,7.895,7.715,10.683
10.300,7.715,5.791,8.072
12.400,5.791,6.522,9.200
10.000,6.522,3.998,5.520
10.200,3.998,5.279,10.308
10.000,5.279,4.831,9.579
12.000,4.831,5.620,10.747
10.000,5.620,5.318,10.266
11.600,5.318,6.746,12.298
10.000,6.746,5.187,7.262
10.700,5.187,3.904,8.206
10.000,3.904,4.381,8.998
10.100,4.381,4.633,9.342
10.000,4.633,6.977,12.656
10.700,6.977,4.395,6.091
10.000,4.395,5.279,10.284
10.600,5.279,4.831,9.579
10.000,4.831,5.132,10.045
12.400,5.132,5.778,10.954
10.000,5.778,3.584,7.685
11.700,3.584,5.791,11.066
10.000,5.791,5.318,10.256
11.700,5.318,6.535,12.006
10.000,6.535,5.331,7.481
10.500,5.331,4.448,6.258
10.000,4.448,5.081,9.994
10.800,5.081,4.857,9.629
10.000,4.857,4.143,8.586
12.900,4.143,5.121,10.071
10.700,5.121,6.013,11.288
12.200,6.013,5.226,10.110
10.000,5.226,5.725,10.873
11.100,5.725,6.052,11.306
10.700,6.052,4.289,8.732
11.600,4.289,4.923,9.773
10.000,4.923,3.597,7.756
10.300,3.597,4.523,9.227
10.000,4.523,5.055,9.952
12.200,5.055,5.542,10.622
10.000,5.542,6.039,11.299
11.400,6.039,6.314,11.655
10.000,6.314,4.355,6.066
12.800,4.355,5.029,9.924
10.000,5.029,5.292,10.265
11.600,5.292,4.010,8.360
10.000,4.010,4.818,9.637
13.000,4.818,6.496,11.982
10.000,6.496,4.549,6.344
11.800,4.549,7.068,12.785
10.000,7.068,4.090,5.631
11.300,4.090,5.213,10.207
10.000,5.213,5.084,9.952
11.100,5.084,5.478,10.529
10.000,5.478,4.496,9.074
12.400,4.496,5.474,10.559
10.000,5.474,4.208,8.646
10.000,4.208,5.279,10.295
10.000,5.279,5.095,9.964
10.800,5.095,5.423,10.449
10.000,5.423,5.305,10.260
10.800,5.305,4.553,9.169
10.000,4.553,5.515,10.614
10.000,5.515,4.946,9.733
