# Actual Command, Previous Torque, Measured Torque, Predicted Command
19.500,104.039,15.676,20.078
82.400,15.676,88.771,84.205
29.900,88.771,27.524,29.913
74.100,27.524,78.648,73.504
91.800,78.648,99.920,88.516
91.400,99.920,101.755,88.871
10.100,101.755,6.444,10.114
64.800,6.444,68.206,67.393
31.300,68.206,29.761,32.782
93.000,29.761,100.184,91.120
75.500,100.184,86.455,76.312
80.200,86.455,89.711,79.847
69.900,89.711,81.628,73.018
90.000,81.628,99.936,88.382
67.900,99.936,79.462,70.531
48.100,79.462,54.239,51.078
49.600,54.239,55.472,53.727
8.100,55.472,4.210,6.864
60.200,4.210,62.056,61.954
8.900,62.056,4.765,7.373
85.800,4.765,92.000,87.096
39.200,92.000,39.472,38.822
75.700,39.472,80.947,73.360
59.900,80.947,67.640,61.957
41.700,67.640,44.766,44.432
0.000,44.766,0.041,0.592
4.800,0.041,1.636,6.331
2.000,1.636,1.676,6.302
4.400,1.676,1.242,5.563
2.300,1.242,2.378,7.490
6.500,2.378,2.365,7.400
6.000,2.365,2.996,8.420
8.400,2.996,2.755,6.384
6.800,2.755,1.473,5.891
10.600,1.473,4.487,10.782
8.100,4.487,2.996,6.645
9.300,2.996,4.355,10.493
6.500,4.355,3.076,6.788
11.700,3.076,3.874,9.754
10.200,3.874,4.249,8.685
15.000,4.249,5.384,10.334
13.900,5.384,7.960,13.688
19.900,7.960,9.228,14.968
18.300,9.228,10.232,18.089
19.900,10.232,10.542,18.404
18.900,10.542,9.292,16.845
23.100,9.292,12.466,20.703
20.800,12.466,11.767,19.714
25.400,11.767,16.099,24.438
24.600,16.099,14.577,22.603
28.400,14.577,19.285,27.367
25.700,19.285,18.120,25.983
26.300,18.120,16.788,24.750
24.400,16.788,15.942,23.979
27.200,15.942,18.072,26.138
24.700,18.072,17.353,25.312
25.900,17.353,16.075,24.080
25.000,16.075,17.029,25.114
29.800,17.029,20.601,28.432
28.800,20.601,20.885,28.476
32.400,20.885,23.184,30.484
29.900,23.184,22.156,29.451
31.700,22.156,21.563,28.989
29.400,21.563,21.506,28.975
34.800,21.506,26.655,33.350
32.500,26.655,23.895,30.743
37.500,23.895,31.284,36.883
35.700,31.284,30.867,36.125
35.700,30.867,29.474,35.054
33.900,29.474,28.999,34.762
38.300,28.999,30.317,35.832
36.600,30.317,31.230,36.467
41.400,31.230,35.702,39.850
38.800,35.702,35.171,39.179
42.600,35.171,36.716,40.389
40.200,36.716,35.988,39.741
41.200,35.988,35.575,39.471
39.000,35.575,33.740,38.090
39.200,33.740,33.922,38.342
38.800,33.922,36.530,40.322
41.400,36.530,36.220,39.930
38.400,36.220,34.958,38.985
40.600,34.958,36.937,40.570
40.000,36.937,36.970,40.476
41.600,36.970,36.516,40.128
41.200,36.516,37.723,41.074
41.800,37.723,35.649,39.421
38.900,35.649,35.299,39.280
39.500,35.299,35.224,39.244
39.300,35.224,35.755,39.654
39.700,35.755,35.539,39.457
38.900,35.539,34.436,38.627
41.700,34.436,35.785,39.725
40.600,35.785,36.326,40.056
46.400,36.326,41.642,44.057
44.200,41.642,41.109,43.337
45.000,41.109,41.324,43.533
44.700,41.324,41.293,43.496
46.500,41.293,43.541,45.210
43.800,43.541,40.842,43.016
49.000,40.842,45.505,46.737
48.700,45.505,46.965,47.584
49.500,46.965,46.965,47.496
48.400,46.965,47.291,47.748
52.600,47.291,51.886,51.303
51.600,51.886,51.684,50.871
55.200,51.684,53.701,52.474
52.600,53.701,53.777,52.413
54.600,53.777,52.346,51.277
52.500,52.346,53.891,52.584
52.700,53.891,51.520,50.619
50.700,51.520,51.645,50.863
55.900,51.645,55.930,54.245
54.900,55.930,54.341,52.724
57.500,54.341,57.137,55.051
55.400,57.137,56.352,54.254
57.800,56.352,58.020,55.640
57.800,58.020,58.104,55.607
63.400,58.104,66.799,62.672
62.700,66.799,66.785,62.155
64.700,66.785,67.513,62.756
62.200,67.513,66.670,62.017
68.200,66.670,72.202,66.632
65.500,72.202,71.906,66.060
71.300,71.906,76.179,69.611
69.300,76.179,75.161,68.514
70.700,75.161,76.806,69.937
68.000,76.806,74.275,67.741
69.600,74.275,74.929,68.438
69.400,74.929,75.776,69.099
74.200,75.776,79.821,72.387
72.100,79.821,79.060,71.518
77.700,79.060,86.407,77.587
77.300,86.407,85.242,76.203
83.300,85.242,93.043,82.617
82.700,93.043,92.879,82.028
88.500,92.879,99.455,87.389
87.800,99.455,98.148,85.931
90.000,98.148,101.546,88.803
88.600,101.546,100.036,87.353
90.000,100.036,99.959,87.382
87.600,99.959,100.056,87.467
88.600,100.056,99.758,87.216
86.100,99.758,98.746,86.403
90.000,98.746,102.246,89.348
89.600,102.246,100.724,87.878
90.000,100.724,102.284,89.262
88.400,102.284,100.447,87.647
90.000,100.447,103.589,90.366
87.500,103.589,100.574,87.671
89.300,100.574,101.822,88.888
88.400,101.822,100.836,87.996
90.000,100.836,101.606,88.693
89.600,101.606,101.412,88.486
90.000,101.412,102.581,89.468
87.800,102.581,98.783,86.258
88.600,98.783,102.204,89.311
86.600,102.204,99.823,87.137
89.600,99.823,102.857,89.792
87.800,102.857,101.569,88.539
89.800,101.569,101.596,88.640
89.100,101.596,101.382,88.461
90.000,101.382,103.574,90.298
88.400,103.574,100.550,87.652
88.800,100.550,102.692,89.612
87.100,102.692,100.989,88.069
89.300,100.989,101.123,88.284
89.200,101.123,100.634,87.872
90.000,100.634,103.433,90.225
87.100,103.433,99.753,87.003
90.000,99.753,103.603,90.419
88.000,103.603,102.151,88.977
90.000,102.151,103.463,90.160
87.200,103.463,101.189,88.187
88.600,101.189,101.889,88.906
85.700,101.889,99.635,87.002
88.900,99.635,103.869,90.648
88.800,103.869,102.142,88.953
90.000,102.142,105.327,91.730
89.200,105.327,103.174,89.724
89.800,103.174,104.010,90.557
89.600,104.010,102.581,89.310
90.000,102.581,103.537,90.196
87.400,103.537,99.944,87.154
90.000,99.944,104.827,91.435
88.200,104.827,101.882,88.677
90.000,101.882,106.081,92.386
88.600,106.081,103.337,89.814
90.000,103.337,105.378,91.702
88.600,105.378,102.499,89.157
90.000,102.499,104.993,91.426
89.900,104.993,103.485,90.005
90.000,103.485,104.144,90.651
87.700,104.144,103.744,90.275
88.500,103.744,103.262,89.895
88.500,103.262,103.085,89.776
90.000,103.085,105.015,91.410
89.500,105.015,101.382,88.250
90.000,101.382,106.215,92.529
89.000,106.215,102.462,89.074
100.000,102.462,116.069,101.424
97.000,116.069,114.298,98.665
98.700,114.298,114.455,99.107
96.900,114.455,112.704,96.100
99.900,112.704,115.929,102.013
96.300,115.929,111.836,94.594
96.500,111.836,113.478,97.640
94.700,113.478,112.249,95.453
97.400,112.249,114.185,98.828
96.400,114.185,114.432,99.076
96.900,114.432,116.418,102.792
92.900,116.418,111.627,94.232
93.900,111.627,113.088,97.002
89.700,113.088,106.964,88.050
91.300,106.964,112.249,96.118
85.700,112.249,104.570,85.292
85.800,104.570,106.562,88.292
80.000,106.562,99.140,80.128
81.700,99.140,100.934,82.511
79.900,100.934,98.223,79.696
80.200,98.223,101.240,82.921
78.200,101.240,94.434,76.297
81.000,94.434,100.399,82.477
77.200,100.399,95.970,77.693
80.100,95.970,97.457,79.439
78.100,97.457,97.023,78.894
79.500,97.023,98.504,80.324
76.300,98.504,94.511,76.567
78.800,94.511,98.064,80.164
73.200,98.064,90.372,73.144
73.400,90.372,90.914,74.218
71.600,90.914,88.851,72.448
73.500,88.851,90.474,73.996
71.900,90.474,90.340,73.725
73.500,90.340,91.933,75.088
69.500,91.933,85.114,69.341
70.700,85.114,87.342,71.748
68.900,87.342,85.665,70.148
69.200,85.665,86.535,71.021
64.800,86.535,79.847,65.489
65.300,79.847,80.783,66.820
62.500,80.783,76.575,63.238
65.200,76.575,78.858,65.533
61.200,78.858,75.406,62.420
61.700,75.406,75.452,62.764
56.300,75.452,68.633,56.977
58.800,68.633,71.155,59.736
57.000,71.155,69.244,57.835
58.800,69.244,70.031,58.694
53.200,70.031,64.095,53.500
53.800,64.095,65.649,55.363
52.000,65.649,61.902,51.953
53.900,61.902,65.017,55.031
50.500,65.017,61.775,51.895
51.300,61.775,61.693,52.111
47.900,61.693,57.144,48.193
49.800,57.144,58.428,49.702
45.400,58.428,51.911,44.077
46.300,51.911,53.568,46.019
45.300,53.568,52.996,45.373
48.000,52.996,56.380,48.340
43.000,56.380,51.058,43.532
43.400,51.058,50.051,43.149
37.800,50.051,41.947,36.920
38.600,41.947,42.354,37.876
36.600,42.354,39.005,35.342
39.300,39.005,42.093,37.973
33.500,42.093,36.874,33.841
34.000,36.874,37.002,34.377
31.200,37.002,32.987,31.542
33.800,32.987,34.083,32.664
32.000,34.083,32.576,31.505
33.800,32.576,34.233,32.812
33.400,34.233,33.902,32.417
33.900,33.902,34.378,32.784
28.100,34.378,28.055,28.411
31.000,28.055,29.584,29.998
29.400,29.584,29.662,29.903
31.000,29.662,30.036,30.155
29.200,30.036,28.807,29.271
30.300,28.807,29.937,30.169
27.500,29.937,27.776,28.572
30.400,27.776,29.523,29.984
25.800,29.523,25.254,26.874
26.700,25.254,25.209,27.213
22.300,25.209,20.710,23.981
25.100,20.710,22.341,25.589
22.100,22.341,19.673,23.432
23.900,19.673,21.143,24.798
19.100,21.143,17.593,21.893
19.900,17.593,16.208,21.041
15.900,16.208,12.104,17.357
16.800,12.104,11.441,19.357
15.400,11.441,10.169,17.877
15.500,10.169,9.173,16.718
11.300,9.173,6.379,13.061
12.100,6.379,6.235,11.323
10.000,6.235,6.392,11.551
10.400,6.392,5.634,10.486
10.000,5.634,5.305,10.087
10.400,5.305,5.437,10.307
10.000,5.437,4.667,9.170
11.500,4.667,6.193,11.432
11.500,6.193,5.607,10.466
14.000,5.607,6.964,12.379
13.200,6.964,6.821,12.058
14.500,6.821,6.052,11.031
14.100,6.052,6.728,12.022
15.600,6.728,6.964,12.270
14.400,6.964,7.973,13.544
17.200,7.973,8.973,14.665
13.600,8.973,7.895,13.256
16.100,7.895,7.715,13.129
10.300,7.715,5.791,10.588
12.400,5.791,6.522,11.770
10.000,6.522,3.998,8.059
10.200,3.998,5.279,10.207
10.000,5.279,4.831,9.428
12.000,4.831,5.620,10.614
10.000,5.620,5.318,10.107
11.600,5.318,6.746,12.118
10.000,6.746,5.187,9.815
10.700,5.187,3.904,8.031
10.000,3.904,4.381,8.884
10.100,4.381,4.633,9.218
10.000,4.633,6.977,12.496
10.700,6.977,4.395,8.626
10.000,4.395,5.279,10.168
10.600,5.279,4.831,9.428
10.000,4.831,5.132,9.912
12.400,5.132,5.778,10.808
10.000,5.778,3.584,7.477
11.700,3.584,5.791,10.981
10.000,5.791,5.318,10.091
11.700,5.318,6.535,11.834
10.000,6.535,5.331,10.041
10.500,5.331,4.448,8.851
10.000,4.448,5.081,9.875
10.800,5.081,4.857,9.485
10.000,4.857,4.143,8.430
12.900,4.143,5.121,9.963
10.700,5.121,6.013,11.138
12.200,6.013,5.226,9.938
10.000,5.226,5.725,10.724
11.100,5.725,6.052,11.133
10.700,6.052,4.289,8.545
11.600,4.289,4.923,9.658
10.000,4.923,3.597,7.573
10.300,3.597,4.523,9.129
10.000,4.523,5.055,9.829
12.200,5.055,5.542,10.481
10.000,5.542,6.039,11.133
11.400,6.039,6.314,11.464
10.000,6.314,4.355,8.623
12.800,4.355,5.029,9.807
10.000,5.029,5.292,10.125
11.600,5.292,4.010,8.186
10.000,4.010,4.818,9.530
13.000,4.818,6.496,11.832
10.000,6.496,4.549,8.899
11.800,4.549,7.068,12.625
10.000,7.068,4.090,8.155
11.300,4.090,5.213,10.102
10.000,5.213,5.084,9.806
11.100,5.084,5.478,10.387
10.000,5.478,4.496,8.910
12.400,4.496,5.474,10.439
10.000,5.474,4.208,8.474
10.000,4.208,5.279,10.186
10.000,5.279,5.095,9.816
10.800,5.095,5.423,10.307
10.000,5.423,5.305,10.107
10.800,5.305,4.553,9.011
10.000,4.553,5.515,10.492
10.000,5.515,4.946,9.576
