# setPoint, prevTorque, Torque
48.200,59.187,53.725
52.100,53.725,56.979
48.700,56.979,55.211
49.400,55.211,54.822
42.000,54.822,46.286
42.500,46.286,47.242
34.500,0.829,32.478
35.900,32.478,33.637
32.900,33.637,31.899
34.600,31.899,33.576
32.400,33.576,31.240
34.500,31.240,33.211
26.500,33.211,23.841
29.100,23.841,27.041
28.500,27.041,25.984
32.500,25.984,30.516
27.900,30.516,24.718
30.300,24.718,27.026
26.300,27.026,23.833
26.700,23.833,25.167
24.100,25.167,23.280
26.900,23.280,23.131
24.500,23.131,22.957
25.700,22.957,23.131
21.300,23.131,21.632
23.000,21.632,22.032
20.200,22.032,19.951
23.900,19.951,22.022
21.700,22.022,20.417
22.600,20.417,21.170
19.000,21.170,19.945
21.000,19.945,18.296
18.000,18.296,16.637
19.500,16.637,17.836
14.900,17.836,13.201
17.200,13.201,14.066
12.600,14.066,10.442
15.400,10.442,13.812
7.600,13.812,5.358
9.600,5.358,6.206
5.000,6.206,3.671
7.000,3.671,4.128
5.000,4.128,3.353
9.000,3.353,5.939
5.000,5.939,3.870
8.900,3.870,4.444
5.000,4.444,3.154
6.800,3.154,3.782
5.000,3.782,4.062
7.400,4.062,4.130
5.000,0.745,2.279
5.400,2.279,2.838
5.000,2.838,1.794
