# Actual Command, Previous Torque, Measured Torque, Predicted Command
39.000,35.575,33.740,38.000
39.200,33.740,33.922,38.243
38.800,33.922,36.530,40.235
41.400,36.530,36.220,39.855
38.400,36.220,34.958,38.904
40.600,34.958,36.937,40.489
40.000,36.937,36.970,40.405
41.600,36.970,36.516,40.057
41.200,36.516,37.723,41.003
41.800,37.723,35.649,39.350
38.900,35.649,35.299,39.198
39.500,35.299,35.224,39.159
39.300,35.224,35.755,39.571
39.700,35.755,35.539,39.376
38.900,35.539,34.436,38.540
41.700,34.436,35.785,39.637
40.600,35.785,36.326,39.977
46.400,36.326,41.642,43.993
44.200,41.642,41.109,43.297
45.000,41.109,41.324,43.491
44.700,41.324,41.293,43.455
46.500,41.293,43.541,45.169
43.800,43.541,40.842,42.988
49.000,40.842,45.505,46.693
48.700,45.505,46.965,47.558
49.500,46.965,46.965,47.477
48.400,46.965,47.291,47.728
52.600,47.291,51.886,51.270
51.600,51.886,51.684,50.861
55.200,51.684,53.701,52.452
52.600,53.701,53.777,52.401
54.600,53.777,52.346,51.273
52.500,52.346,53.891,52.565
52.700,53.891,51.520,50.621
50.700,51.520,51.645,50.851
55.900,51.645,55.930,54.213
54.900,55.930,54.341,52.721
57.500,54.341,57.137,55.024
55.400,57.137,56.352,54.246
57.800,56.352,58.020,55.618
57.800,58.020,58.104,55.593
63.400,58.104,66.799,62.616
62.700,66.799,66.785,62.136
64.700,66.785,67.513,62.732
62.200,67.513,66.670,62.002
68.200,66.670,72.202,66.590
65.500,72.202,71.906,66.044
71.300,71.906,76.179,69.584
69.300,76.179,75.161,68.510
70.700,75.161,76.806,69.924
68.000,76.806,74.275,67.743
69.600,74.275,74.929,68.424
69.400,74.929,75.776,69.087
74.200,75.776,79.821,72.376
72.100,79.821,79.060,71.527
77.700,79.060,86.407,77.605
77.300,86.407,85.242,76.251
83.300,85.242,93.043,82.687
82.700,93.043,92.879,82.131
88.500,92.879,99.455,87.508
87.800,99.455,98.148,86.079
90.000,98.148,101.546,88.943
88.600,101.546,100.036,87.512
90.000,100.036,99.959,87.532
87.600,99.959,100.056,87.616
88.600,100.056,99.758,87.366
86.100,99.758,98.746,86.552
90.000,98.746,102.246,89.488
89.600,102.246,100.724,88.039
90.000,100.724,102.284,89.412
88.400,102.284,100.447,87.809
90.000,100.447,103.589,90.510
87.500,103.589,100.574,87.840
89.300,100.574,101.822,89.038
88.400,101.822,100.836,88.155
90.000,100.836,101.606,88.845
89.600,101.606,101.412,88.642
90.000,101.412,102.581,89.620
87.800,102.581,98.783,86.424
88.600,98.783,102.204,89.452
86.600,102.204,99.823,87.300
89.600,99.823,102.857,89.936
87.800,102.857,101.569,88.702
89.800,101.569,101.596,88.796
89.100,101.596,101.382,88.618
90.000,101.382,103.574,90.447
88.400,103.574,100.550,87.821
88.800,100.550,102.692,89.759
87.100,102.692,100.989,88.233
89.300,100.989,101.123,88.438
89.200,101.123,100.634,88.027
90.000,100.634,103.433,90.370
87.100,103.433,99.753,87.173
90.000,99.753,103.603,90.559
88.000,103.603,102.151,89.142
90.000,102.151,103.463,90.312
87.200,103.463,101.189,88.354
88.600,101.189,101.889,89.059
85.700,101.889,99.635,87.163
88.900,99.635,103.869,90.787
88.800,103.869,102.142,89.120
90.000,102.142,105.327,91.871
89.200,105.327,103.174,89.895
89.800,103.174,104.010,90.712
89.600,104.010,102.581,89.476
90.000,102.581,103.537,90.350
87.400,103.537,99.944,87.324
90.000,99.944,104.827,91.571
88.200,104.827,101.882,88.851
90.000,101.882,106.081,92.520
88.600,106.081,103.337,85.221
90.000,103.337,105.378,87.699
88.600,105.378,102.499,84.384
90.000,102.499,104.993,87.338
89.900,104.993,103.485,85.460
90.000,103.485,104.144,86.301
87.700,104.144,103.744,85.808
88.500,103.744,103.262,85.319
88.500,103.262,103.085,85.169
90.000,103.085,105.015,87.309
89.500,105.015,101.382,83.254
90.000,101.382,106.215,88.858
89.000,106.215,102.462,84.287
100.000,102.462,116.069,102.350
97.000,116.069,114.298,98.151
98.700,114.298,114.455,98.525
96.900,114.455,112.704,95.984
99.900,112.704,115.929,100.936
96.300,115.929,111.836,94.687
96.500,111.836,113.478,97.303
94.700,113.478,112.249,95.428
97.400,112.249,114.185,98.303
96.400,114.185,114.432,98.501
96.900,114.432,116.418,101.555
92.900,116.418,111.627,94.375
93.900,111.627,113.088,96.761
89.700,113.088,106.964,88.789
91.300,106.964,112.249,96.023
85.700,112.249,104.570,86.161
85.800,104.570,106.562,88.957
80.000,106.562,99.140,80.937
81.700,99.140,100.934,83.261
79.900,100.934,98.223,80.404
80.200,98.223,101.240,83.664
78.200,101.240,94.434,76.850
81.000,94.434,100.399,83.171
77.200,100.399,95.970,78.306
80.100,95.970,97.457,80.062
78.100,97.457,97.023,79.516
79.500,97.023,98.504,80.995
76.300,98.504,94.511,77.087
78.800,94.511,98.064,80.794
73.200,98.064,90.372,73.444
73.400,90.372,90.914,74.450
71.600,90.914,88.851,72.576
73.500,88.851,90.474,74.187
71.900,90.474,90.340,73.927
73.500,90.340,91.933,75.376
69.500,91.933,85.114,69.307
70.700,85.114,87.342,71.732
68.900,87.342,85.665,70.079
69.200,85.665,86.535,70.972
64.800,86.535,79.847,65.221
65.300,79.847,80.783,66.490
62.500,80.783,76.575,62.855
65.200,76.575,78.858,65.125
61.200,78.858,75.406,62.010
61.700,75.406,75.452,62.312
56.300,75.452,68.633,56.631
58.800,68.633,71.155,59.247
57.000,71.155,69.244,57.417
58.800,69.244,70.031,58.235
53.200,70.031,64.095,53.250
53.800,64.095,65.649,54.978
52.000,65.649,61.902,51.744
53.900,61.902,65.017,54.646
50.500,65.017,61.775,51.683
51.300,61.775,61.693,51.864
47.900,61.693,57.144,48.161
49.800,57.144,58.428,49.554
45.400,58.428,51.911,44.242
46.300,51.911,53.568,46.034
45.300,53.568,52.996,45.431
48.000,52.996,56.380,48.242
43.000,56.380,51.058,43.703
43.400,51.058,50.051,43.290
37.800,50.051,41.947,37.207
38.600,41.947,42.354,38.059
36.600,42.354,39.005,35.505
39.300,39.005,42.093,38.124
33.500,42.093,36.874,33.954
34.000,36.874,37.002,34.430
31.200,37.002,32.987,31.436
33.800,32.987,34.083,32.564
32.000,34.083,32.576,31.342
33.800,32.576,34.233,32.714
33.400,34.233,33.902,32.322
33.900,33.902,34.378,32.707
28.100,34.378,28.055,27.959
31.000,28.055,29.584,29.580
29.400,29.584,29.662,29.507
31.000,29.662,30.036,29.786
29.200,30.036,28.807,28.820
30.300,28.807,29.937,29.784
27.500,29.937,27.776,28.042
30.400,27.776,29.523,29.558
25.800,29.523,25.254,26.135
26.700,25.254,25.209,26.418
22.300,25.209,20.710,22.779
25.100,20.710,22.341,24.484
22.100,22.341,19.673,22.099
23.900,19.673,21.143,23.570
19.100,21.143,17.593,20.360
19.900,17.593,16.208,19.348
15.900,16.208,12.104,15.370
16.800,12.104,11.441,14.960
15.400,11.441,10.169,13.593
15.500,10.169,9.173,12.535
11.300,9.173,6.379,9.128
12.100,6.379,6.235,9.154
10.000,6.235,6.392,9.374
10.400,6.392,5.634,8.344
10.000,5.634,5.305,7.954
10.400,5.305,5.437,8.163
10.000,5.437,4.667,7.077
11.500,4.667,6.193,12.765
11.500,6.193,5.607,11.856
14.000,5.607,6.964,13.772
13.200,6.964,6.821,13.503
14.500,6.821,6.052,12.449
14.100,6.052,6.728,13.427
15.600,6.728,6.964,13.710
14.400,6.964,7.973,15.040
17.200,7.973,8.973,16.270
13.600,8.973,7.895,14.827
16.100,7.895,7.715,14.650
10.300,7.715,5.791,12.032
12.400,5.791,6.522,13.159
10.000,6.522,3.998,9.479
10.200,3.998,5.279,11.508
10.000,5.279,4.831,10.787
12.000,4.831,5.620,11.950
10.000,5.620,5.318,11.474
11.600,5.318,6.746,13.492
10.000,6.746,5.187,11.223
10.700,5.187,3.904,9.411
10.000,3.904,4.381,10.199
10.100,4.381,4.633,10.546
10.000,4.633,6.977,13.843
10.700,6.977,4.395,10.048
10.000,4.395,5.279,11.486
10.600,5.279,4.831,10.787
10.000,4.831,5.132,11.250
12.400,5.132,5.778,12.157
10.000,5.778,3.584,8.890
11.700,3.584,5.791,12.261
10.000,5.791,5.318,11.465
11.700,5.318,6.535,13.203
10.000,6.535,5.331,11.442
10.500,5.331,4.448,10.219
10.000,4.448,5.081,11.197
10.800,5.081,4.857,10.836
10.000,4.857,4.143,9.790
12.900,4.143,5.121,11.272
10.700,5.121,6.013,12.489
12.200,6.013,5.226,11.320
10.000,5.226,5.725,12.077
11.100,5.725,6.052,12.510
10.700,6.052,4.289,9.942
11.600,4.289,4.923,10.976
10.000,4.923,3.597,8.958
10.300,3.597,4.523,10.427
10.000,4.523,5.055,11.155
12.200,5.055,5.542,11.826
10.000,5.542,6.039,12.502
11.400,6.039,6.314,12.858
10.000,6.314,4.355,10.026
12.800,4.355,5.029,11.127
10.000,5.029,5.292,11.470
11.600,5.292,4.010,9.566
10.000,4.010,4.818,10.838
13.000,4.818,6.496,13.176
10.000,6.496,4.549,10.304
11.800,4.549,7.068,13.971
10.000,7.068,4.090,9.587
11.300,4.090,5.213,11.408
10.000,5.213,5.084,11.159
11.100,5.084,5.478,11.733
10.000,5.478,4.496,10.282
12.400,4.496,5.474,11.760
10.000,5.474,4.208,9.853
10.000,4.208,5.279,11.496
10.000,5.279,5.095,11.171
10.800,5.095,5.423,11.654
10.000,5.423,5.305,11.467
10.800,5.305,4.553,10.376
10.000,4.553,5.515,11.816
10.000,5.515,4.946,10.942
