# setPoint, prevTorque, Torque
12.000,9.270,6.722
10.000,6.722,5.055
8.000,5.055,3.959
6.000,3.959,3.327
4.000,3.327,1.018
2.000,1.018,2.244
0.000,2.244,-0.242
100.000,-0.242,113.444
50.000,113.444,60.025
52.000,60.025,59.191
54.000,59.191,64.108
56.000,64.108,64.170
58.000,64.170,69.165
60.000,69.165,69.450
62.000,69.450,73.457
64.000,73.457,74.336
66.000,74.336,77.587
68.000,77.587,79.754
70.000,79.754,82.761
72.000,82.761,84.148
74.000,84.148,87.301
76.000,87.301,90.502
78.000,90.502,92.508
80.000,92.508,95.437
100.000,95.437,113.855
15.000,113.855,10.124
17.000,10.124,10.447
19.000,10.447,14.264
21.000,14.264,14.866
23.000,14.866,18.500
25.000,18.500,18.909
27.000,18.909,20.881
29.000,20.881,22.284
31.000,22.284,24.401
33.000,24.401,27.378
35.000,27.378,31.758
37.000,31.758,33.439
39.000,33.439,36.752
41.000,36.752,38.250
43.000,38.250,42.397
45.000,42.397,44.582
100.000,44.582,114.558
55.000,114.558,66.133
57.000,66.133,70.759
59.000,70.759,70.732
61.000,70.732,74.702
63.000,74.702,75.256
65.000,75.256,79.314
67.000,79.314,79.464
69.000,79.464,82.619
71.000,82.619,83.431
73.000,83.431,87.088
75.000,87.088,89.186
77.000,89.186,92.843
79.000,92.843,94.433
81.000,94.433,97.007
83.000,97.007,99.136
85.000,99.136,101.248
100.000,101.248,113.815
35.000,113.815,34.871
37.000,34.871,37.995
39.000,37.995,40.143
41.000,40.143,44.889
43.000,44.889,45.377
45.000,45.377,48.479
47.000,48.479,49.870
49.000,49.870,53.904
51.000,53.904,55.525
53.000,55.525,59.620
55.000,59.620,59.708
57.000,59.708,64.435
59.000,64.435,65.575
61.000,65.575,70.412
63.000,70.412,71.589
65.000,71.589,76.340
100.000,76.340,113.975
30.000,113.975,28.496
32.000,28.496,29.988
34.000,29.988,33.257
36.000,33.257,33.481
38.000,33.481,37.387
40.000,37.387,38.292
42.000,38.292,43.697
44.000,43.697,44.395
46.000,44.395,48.994
48.000,48.994,50.192
50.000,50.192,54.231
52.000,54.231,55.759
54.000,55.759,59.716
56.000,59.716,61.009
58.000,61.009,64.379
60.000,64.379,66.460
100.000,66.460,114.422
75.000,114.422,93.060
77.000,93.060,94.347
79.000,94.347,97.047
81.000,97.047,97.979
83.000,97.979,100.539
85.000,100.539,101.166
87.000,101.166,104.344
89.000,104.344,104.940
91.000,104.940,109.045
93.000,109.045,109.296
95.000,109.296,112.372
97.000,112.372,113.304
99.000,113.304,114.342
100.000,114.342,114.221
40.000,114.221,45.737
42.000,45.737,45.521
44.000,45.521,48.649
46.000,48.649,50.306
48.000,50.306,54.829
50.000,54.829,55.900
52.000,55.900,60.090
54.000,60.090,61.183
56.000,61.183,65.940
58.000,65.940,66.941
60.000,66.941,70.078
62.000,70.078,71.572
64.000,71.572,75.199
66.000,75.199,76.852
68.000,76.852,81.414
70.000,81.414,82.990
0.000,82.990,0.343
75.000,0.343,87.660
73.000,87.660,88.963
71.000,88.963,84.791
69.000,84.791,85.356
67.000,85.356,82.563
65.000,82.563,81.247
63.000,81.247,76.361
61.000,76.361,76.348
59.000,76.348,71.918
57.000,71.918,70.752
55.000,70.752,67.258
53.000,67.258,65.879
51.000,65.879,61.692
49.000,61.692,58.561
47.000,58.561,56.298
45.000,56.298,53.625
0.000,53.625,-1.245
55.000,-1.245,61.190
53.000,61.190,59.428
51.000,59.428,56.801
49.000,56.801,55.331
47.000,55.331,52.791
45.000,52.791,51.353
43.000,51.353,48.147
41.000,48.147,45.878
39.000,45.878,43.459
37.000,43.459,40.033
35.000,40.033,36.728
33.000,36.728,34.552
31.000,34.552,32.949
29.000,32.949,30.715
27.000,30.715,26.260
25.000,26.260,25.228
100.000,25.228,113.648
45.000,113.648,52.939
47.000,52.939,53.611
49.000,53.611,57.486
51.000,57.486,57.556
53.000,57.556,61.910
55.000,61.910,62.965
57.000,62.965,67.054
59.000,67.054,67.442
61.000,67.442,72.849
63.000,72.849,73.372
65.000,73.372,76.537
67.000,76.537,78.145
69.000,78.145,80.968
71.000,80.968,82.345
73.000,82.345,86.002
75.000,86.002,88.382
0.000,88.382,-1.256
70.000,-1.256,81.380
68.000,81.380,80.395
66.000,80.395,78.132
64.000,78.132,77.462
62.000,77.462,74.258
60.000,74.258,72.010
58.000,72.010,70.195
56.000,70.195,66.653
54.000,66.653,65.395
52.000,65.395,60.977
50.000,60.977,59.817
48.000,59.817,56.408
46.000,56.408,56.117
44.000,56.117,52.280
42.000,52.280,49.417
40.000,49.417,45.682
0.000,45.682,-0.849
35.000,-0.849,31.447
33.000,31.447,31.087
31.000,31.087,28.791
29.000,28.791,26.866
27.000,26.866,23.515
25.000,23.515,22.850
23.000,22.850,19.596
21.000,19.596,19.212
19.000,19.212,15.418
17.000,15.418,14.099
15.000,14.099,10.857
13.000,10.857,9.012
11.000,9.012,5.781
9.000,5.781,5.594
7.000,5.594,4.756
5.000,4.756,3.624
0.000,3.624,0.423
50.000,0.423,52.960
48.000,52.960,50.517
46.000,50.517,49.132
44.000,49.132,46.714
42.000,46.714,45.166
40.000,45.166,43.180
38.000,43.180,39.587
36.000,39.587,38.088
34.000,38.088,33.678
32.000,33.678,34.331
30.000,34.331,31.059
28.000,31.059,28.466
26.000,28.466,25.084
24.000,25.084,23.820
22.000,23.820,20.471
20.000,20.471,19.795
0.000,19.795,0.860
40.000,0.860,38.878
38.000,38.878,35.688
36.000,35.688,35.891
34.000,35.891,32.510
32.000,32.510,32.318
30.000,32.318,28.139
28.000,28.139,27.413
26.000,27.413,23.260
24.000,23.260,22.537
22.000,22.537,20.415
20.000,20.415,19.373
18.000,19.373,16.522
16.000,16.522,15.085
14.000,15.085,12.697
12.000,12.697,9.961
10.000,9.961,8.462
0.000,8.462,3.564
45.000,3.564,45.211
43.000,45.211,45.614
41.000,45.614,42.223
39.000,42.223,41.100
37.000,41.100,37.991
35.000,37.991,36.111
33.000,36.111,33.037
31.000,33.037,30.715
29.000,30.715,29.025
27.000,29.025,25.635
25.000,25.635,23.290
23.000,23.290,20.528
21.000,20.528,19.355
19.000,19.355,17.081
17.000,17.081,15.575
15.000,15.575,12.467
100.000,12.467,114.695
60.000,114.695,73.411
62.000,73.411,77.602
64.000,77.602,76.827
66.000,76.827,80.777
68.000,80.777,80.650
70.000,80.650,84.880
72.000,84.880,86.308
74.000,86.308,89.937
76.000,89.937,89.745
78.000,89.745,93.844
80.000,93.844,94.527
82.000,94.527,98.678
84.000,98.678,98.063
86.000,98.063,103.659
88.000,103.659,103.788
90.000,103.788,108.505
100.000,108.505,113.769
85.000,113.769,105.919
87.000,105.919,107.035
89.000,107.035,110.801
91.000,110.801,109.332
93.000,109.332,112.830
95.000,112.830,112.909
97.000,112.909,114.111
99.000,114.111,114.205
0.000,114.205,0.020
85.000,0.020,103.883
83.000,103.883,103.376
81.000,103.376,100.879
79.000,100.879,99.677
77.000,99.677,97.996
75.000,97.996,95.613
73.000,95.613,93.223
71.000,93.223,89.992
69.000,89.992,88.238
67.000,88.238,83.956
65.000,83.956,82.030
63.000,82.030,79.397
61.000,79.397,77.277
59.000,77.277,73.200
57.000,73.200,72.108
55.000,72.108,68.621
0.000,68.621,-0.573
90.000,-0.573,110.370
88.000,110.370,110.542
86.000,110.542,106.942
84.000,106.942,107.142
82.000,107.142,102.191
80.000,102.191,103.377
78.000,103.377,97.973
76.000,97.973,98.068
74.000,98.068,93.728
72.000,93.728,93.726
70.000,93.726,89.135
68.000,89.135,88.738
66.000,88.738,83.804
64.000,83.804,84.032
62.000,84.032,79.383
60.000,79.383,78.133
100.000,78.133,114.981
10.000,114.981,4.472
12.000,4.472,4.800
14.000,4.800,6.060
16.000,6.060,6.198
18.000,6.198,8.407
20.000,8.407,11.087
22.000,11.087,13.860
24.000,13.860,17.697
26.000,17.697,19.099
28.000,19.099,20.243
30.000,20.243,23.101
32.000,23.101,26.208
34.000,26.208,30.836
36.000,30.836,32.939
38.000,32.939,34.098
40.000,34.098,37.962
100.000,37.962,114.889
25.000,114.889,20.862
27.000,20.862,23.360
29.000,23.360,26.093
31.000,26.093,27.993
33.000,27.993,32.345
35.000,32.345,32.387
37.000,32.387,35.311
39.000,35.311,37.121
41.000,37.121,41.885
43.000,41.885,44.584
45.000,44.584,46.765
47.000,46.765,49.501
49.000,49.501,54.691
51.000,54.691,56.755
53.000,56.755,59.614
55.000,59.614,61.141
0.000,61.141,-0.288
25.000,-0.288,19.350
23.000,19.350,19.197
21.000,19.197,17.611
19.000,17.611,14.264
17.000,14.264,12.707
15.000,12.707,10.260
13.000,10.260,8.001
11.000,8.001,4.648
9.000,4.648,4.556
7.000,4.556,3.790
5.000,3.790,2.895
3.000,2.895,2.278
1.000,2.278,2.102
