# Actual Command, Previous Torque, Measured Torque, Predicted Command
29.700,25.254,24.822,27.502
32.800,24.822,26.237,28.645
66.300,26.237,70.011,62.316
96.100,70.011,104.039,92.756
19.500,104.039,15.676,21.554
82.400,15.676,88.771,79.211
29.900,88.771,27.524,30.793
74.100,27.524,78.648,72.584
91.800,78.648,99.920,88.693
91.400,99.920,101.755,89.391
10.100,101.755,6.444,12.028
64.800,6.444,68.206,64.694
31.300,68.206,29.761,32.847
93.000,29.761,100.184,90.755
75.500,100.184,86.455,76.121
80.200,86.455,89.711,79.487
69.900,89.711,81.628,72.476
90.000,81.628,99.936,88.577
67.900,99.936,79.462,70.233
48.100,79.462,54.239,50.540
49.600,54.239,55.472,52.544
8.100,55.472,4.210,8.683
60.200,4.210,62.056,59.815
8.900,62.056,4.765,9.331
85.800,4.765,92.000,84.427
39.200,92.000,39.472,39.285
75.700,39.472,80.947,74.059
59.900,80.947,67.640,61.172
41.700,67.640,44.766,43.833
0.000,44.766,0.041,2.714
4.800,0.041,1.636,6.893
2.000,1.636,1.676,6.884
4.400,1.676,1.242,6.211
2.300,1.242,2.378,7.964
6.500,2.378,2.365,7.894
6.000,2.365,2.996,8.826
8.400,2.996,2.755,8.445
6.800,2.755,1.473,6.522
10.600,1.473,4.487,10.979
8.100,4.487,2.996,8.733
9.300,2.996,4.355,10.730
6.500,4.355,3.076,8.855
11.700,3.076,3.874,10.054
10.200,3.874,4.249,10.544
15.000,4.249,5.384,12.073
13.900,5.384,7.960,15.305
19.900,7.960,9.228,16.702
18.300,9.228,10.232,17.797
19.900,10.232,10.542,18.101
18.900,10.542,9.292,16.663
23.100,9.292,12.466,20.227
20.800,12.466,11.767,19.344
25.400,11.767,16.099,23.747
24.600,16.099,14.577,22.081
28.400,14.577,19.285,26.536
25.700,19.285,18.120,25.289
26.300,18.120,16.788,24.116
24.400,16.788,15.942,23.376
27.200,15.942,18.072,25.392
24.700,18.072,17.353,24.642
25.900,17.353,16.075,23.478
25.000,16.075,17.029,24.430
29.800,17.029,20.601,27.572
28.800,20.601,20.885,27.657
32.400,20.885,23.184,29.565
29.900,23.184,22.156,28.615
31.700,22.156,21.563,28.163
29.400,21.563,21.506,28.141
34.800,21.506,26.655,32.308
32.500,26.655,23.895,29.890
37.500,23.895,31.284,35.735
35.700,31.284,30.867,35.096
35.700,30.867,29.474,34.063
33.900,29.474,28.999,33.763
38.300,28.999,30.317,34.782
36.600,30.317,31.230,35.411
41.400,31.230,35.702,38.689
38.800,35.702,35.171,38.100
42.600,35.171,36.716,39.261
40.200,36.716,35.988,38.657
41.200,35.988,35.575,38.385
39.000,35.575,33.740,37.048
39.200,33.740,33.922,37.264
38.800,33.922,36.530,39.180
41.400,36.530,36.220,38.836
38.400,36.220,34.958,37.920
40.600,34.958,36.937,39.433
40.000,36.937,36.970,39.370
41.600,36.970,36.516,39.035
41.200,36.516,37.723,39.943
41.800,37.723,35.649,38.364
38.900,35.649,35.299,38.197
39.500,35.299,35.224,38.157
39.300,35.224,35.755,38.551
39.700,35.755,35.539,38.369
38.900,35.539,34.436,37.565
41.700,34.436,35.785,38.608
40.600,35.785,36.326,38.947
46.400,36.326,41.642,42.839
44.200,41.642,41.109,42.211
45.000,41.109,41.324,42.393
44.700,41.324,41.293,42.361
46.500,41.293,43.541,44.026
43.800,43.541,40.842,41.931
49.000,40.842,45.505,45.511
48.700,45.505,46.965,46.400
49.500,46.965,46.965,46.336
48.400,46.965,47.291,46.581
52.600,47.291,51.886,50.066
51.600,51.886,51.684,49.707
55.200,51.684,53.701,51.275
52.600,53.701,53.777,51.245
54.600,53.777,52.346,50.134
52.500,52.346,53.891,51.393
52.700,53.891,51.520,49.494
50.700,51.520,51.645,49.694
55.900,51.645,55.930,53.017
54.900,55.930,54.341,51.586
57.500,54.341,57.137,53.849
55.400,57.137,56.352,53.107
57.800,56.352,58.020,54.458
57.800,58.020,58.104,54.452
63.400,58.104,66.799,61.473
62.700,66.799,66.785,61.077
64.700,66.785,67.513,61.676
62.200,67.513,66.670,60.952
68.200,66.670,72.202,65.566
65.500,72.202,71.906,65.075
71.300,71.906,76.179,68.662
69.300,76.179,75.161,67.620
70.700,75.161,76.806,69.045
68.000,76.806,74.275,66.851
69.600,74.275,74.929,67.509
69.400,74.929,75.776,68.191
74.200,75.776,79.821,71.558
72.100,79.821,79.060,70.738
77.700,79.060,86.407,76.996
77.300,86.407,85.242,75.681
83.300,85.242,93.043,82.402
82.700,93.043,92.879,81.916
88.500,92.879,99.455,87.654
87.800,99.455,98.148,86.212
90.000,98.148,101.546,89.282
88.600,101.546,100.036,87.786
90.000,100.036,99.959,87.784
87.600,99.959,100.056,87.874
88.600,100.056,99.758,87.605
86.100,99.758,98.746,86.724
90.000,98.746,102.246,89.884
89.600,102.246,100.724,88.367
90.000,100.724,102.284,89.831
88.400,102.284,100.447,88.119
90.000,100.447,103.589,91.025
87.500,103.589,100.574,88.175
89.300,100.574,101.822,89.422
88.400,101.822,100.836,88.485
90.000,100.836,101.606,89.217
89.600,101.606,101.412,89.009
90.000,101.412,102.581,90.069
87.800,102.581,98.783,86.634
88.600,98.783,102.204,89.845
86.600,102.204,99.823,87.569
89.600,99.823,102.857,90.388
87.800,102.857,101.569,89.095
89.800,101.569,101.596,89.176
89.100,101.596,101.382,88.983
90.000,101.382,103.574,90.970
88.400,103.574,100.550,88.154
88.800,100.550,102.692,90.207
87.100,102.692,100.989,88.584
89.300,100.989,101.123,88.778
89.200,101.123,100.634,88.336
90.000,100.634,103.433,90.875
87.100,103.433,99.753,87.453
90.000,99.753,103.603,91.068
88.000,103.603,102.151,89.585
90.000,102.151,103.463,90.835
87.200,103.463,101.189,88.729
88.600,101.189,101.889,89.455
85.700,101.889,99.635,87.416
88.900,99.635,103.869,91.316
88.800,103.869,102.142,89.565
90.000,102.142,105.327,92.544
89.200,105.327,103.174,90.433
89.800,103.174,104.010,91.288
89.600,104.010,102.581,89.955
90.000,102.581,103.537,90.883
87.400,103.537,99.944,87.618
90.000,99.944,104.827,92.180
88.200,104.827,101.882,89.290
90.000,101.882,106.081,93.255
88.600,106.081,103.337,89.210
90.000,103.337,105.378,92.539
88.600,105.378,102.499,89.821
90.000,102.499,104.993,92.220
89.900,104.993,103.485,90.730
90.000,103.485,104.144,91.397
87.700,104.144,103.744,91.003
88.500,103.744,103.262,90.582
88.500,103.262,103.085,90.443
90.000,103.085,105.015,92.214
89.500,105.015,101.382,88.834
90.000,101.382,106.215,93.402
89.000,106.215,102.462,88.361
100.000,102.462,116.069,103.184
97.000,116.069,114.298,99.715
98.700,114.298,114.455,99.937
96.900,114.455,112.704,98.160
99.900,112.704,115.929,101.503
96.300,115.929,111.836,97.239
96.500,111.836,113.478,99.036
94.700,113.478,112.249,97.736
97.400,112.249,114.185,99.738
96.400,114.185,114.432,99.918
96.900,114.432,116.418,101.941
92.900,116.418,111.627,97.014
93.900,111.627,113.088,98.649
89.700,113.088,106.964,92.510
91.300,106.964,112.249,97.980
85.700,112.249,104.570,90.206
85.800,104.570,106.562,93.586
80.000,106.562,99.140,85.174
81.700,99.140,100.934,88.691
79.900,100.934,98.223,86.213
80.200,98.223,101.240,89.005
78.200,101.240,94.434,82.901
81.000,94.434,100.399,88.422
77.200,100.399,95.970,84.268
80.100,95.970,97.457,85.759
78.100,97.457,97.023,85.314
79.500,97.023,98.504,86.632
76.300,98.504,94.511,83.085
78.800,94.511,98.064,86.356
73.200,98.064,90.372,79.546
73.400,90.372,90.914,80.345
71.600,90.914,88.851,78.556
73.500,88.851,90.474,80.035
71.900,90.474,90.340,79.849
73.500,90.340,91.933,81.221
69.500,91.933,85.114,75.332
70.700,85.114,87.342,77.524
68.900,87.342,85.665,75.999
69.200,85.665,86.535,76.813
64.800,86.535,79.847,71.110
65.300,79.847,80.783,72.191
62.500,80.783,76.575,68.605
65.200,76.575,78.858,70.710
61.200,78.858,75.406,67.708
61.700,75.406,75.452,67.898
56.300,75.452,68.633,62.222
58.800,68.633,71.155,64.608
57.000,71.155,69.244,62.912
58.800,69.244,70.031,63.648
53.200,70.031,64.095,58.739
53.800,64.095,65.649,60.266
52.000,65.649,61.902,57.155
53.900,61.902,65.017,59.846
50.500,65.017,61.775,57.080
51.300,61.775,61.693,57.156
47.900,61.693,57.144,53.532
49.800,57.144,58.428,54.747
45.400,58.428,51.911,49.597
46.300,51.911,53.568,51.162
45.300,53.568,52.996,50.645
48.000,52.996,56.380,53.311
43.000,56.380,51.058,49.031
43.400,51.058,50.051,48.493
37.800,50.051,41.947,42.465
38.600,41.947,42.354,43.117
36.600,42.354,39.005,40.630
39.300,39.005,42.093,43.054
33.500,42.093,36.874,39.075
34.000,36.874,37.002,39.397
31.200,37.002,32.987,36.428
33.800,32.987,34.083,37.416
32.000,34.083,32.576,36.250
33.800,32.576,34.233,37.545
33.400,34.233,33.902,37.227
33.900,33.902,34.378,37.594
28.100,34.378,28.055,32.828
31.000,28.055,29.584,34.270
29.400,29.584,29.662,34.262
31.000,29.662,30.036,34.541
29.200,30.036,28.807,33.592
30.300,28.807,29.937,34.504
27.500,29.937,27.776,32.806
30.400,27.776,29.523,34.236
25.800,29.523,25.254,30.854
26.700,25.254,25.209,31.005
22.300,25.209,20.710,27.307
25.100,20.710,22.341,28.877
22.100,22.341,19.673,26.535
23.900,19.673,21.143,27.918
19.100,21.143,17.593,24.728
19.900,17.593,16.208,23.594
15.900,16.208,12.104,19.541
16.800,12.104,11.441,19.008
15.400,11.441,10.169,17.629
15.500,10.169,9.173,16.541
11.300,9.173,6.379,13.161
12.100,6.379,6.235,13.097
10.000,6.235,6.392,13.306
10.400,6.392,5.634,12.311
10.000,5.634,5.305,11.907
10.400,5.305,5.437,12.098
10.000,5.437,4.667,11.052
11.500,4.667,6.193,13.118
11.500,6.193,5.607,12.284
14.000,5.607,6.964,14.062
13.200,6.964,6.821,13.821
14.500,6.821,6.052,12.840
14.100,6.052,6.728,13.744
15.600,6.728,6.964,14.012
14.400,6.964,7.973,15.251
17.200,7.973,8.973,16.403
13.600,8.973,7.895,15.068
16.100,7.895,7.715,14.895
10.300,7.715,5.791,12.460
12.400,5.791,6.522,13.492
10.000,6.522,3.998,10.077
10.200,3.998,5.279,11.944
10.000,5.279,4.831,11.283
12.000,4.831,5.620,12.361
10.000,5.620,5.318,11.925
11.600,5.318,6.746,13.799
10.000,6.746,5.187,11.700
10.700,5.187,3.904,10.004
10.000,3.904,4.381,10.726
10.100,4.381,4.633,11.052
10.000,4.633,6.977,14.121
10.700,6.977,4.395,10.611
10.000,4.395,5.279,11.927
10.600,5.279,4.831,11.283
10.000,4.831,5.132,11.710
12.400,5.132,5.778,12.556
10.000,5.778,3.584,9.524
11.700,3.584,5.791,12.642
10.000,5.791,5.318,11.917
11.700,5.318,6.535,13.530
10.000,6.535,5.331,11.902
10.500,5.331,4.448,10.756
10.000,4.448,5.081,11.658
10.800,5.081,4.857,11.327
10.000,4.857,4.143,10.353
12.900,4.143,5.121,11.726
10.700,5.121,6.013,12.864
12.200,6.013,5.226,11.784
10.000,5.226,5.725,12.482
11.100,5.725,6.052,12.889
10.700,6.052,4.289,10.504
11.600,4.289,4.923,11.452
10.000,4.923,3.597,9.580
10.300,3.597,4.523,10.935
10.000,4.523,5.055,11.620
12.200,5.055,5.542,12.248
10.000,5.542,6.039,12.880
11.400,6.039,6.314,13.214
10.000,6.314,4.355,10.584
12.800,4.355,5.029,11.592
10.000,5.029,5.292,11.916
11.600,5.292,4.010,10.148
10.000,4.010,4.818,11.321
13.000,4.818,6.496,13.502
10.000,6.496,4.549,10.844
11.800,4.549,7.068,14.239
10.000,7.068,4.090,10.182
11.300,4.090,5.213,11.852
10.000,5.213,5.084,11.629
11.100,5.084,5.478,12.162
10.000,5.478,4.496,10.816
12.400,4.496,5.474,12.182
10.000,5.474,4.208,10.417
10.000,4.208,5.279,11.935
10.000,5.279,5.095,11.641
10.800,5.095,5.423,12.088
10.000,5.423,5.305,11.916
10.800,5.305,4.553,10.902
10.000,4.553,5.515,12.234
10.000,5.515,4.946,11.429
