# Actual Command, Previous Torque, Measured Torque, Predicted Command
34.000,30.602,31.977,35.686
39.800,31.977,38.268,40.210
37.600,38.268,35.356,37.624
41.800,35.356,39.043,40.554
39.000,39.043,37.084,38.844
41.200,37.084,39.215,40.561
40.900,39.215,40.322,41.233
44.500,40.322,43.273,43.367
43.500,43.273,43.602,43.409
43.500,43.602,42.415,42.486
42.900,42.415,41.569,41.936
47.500,41.569,46.088,45.423
46.800,46.088,47.508,46.207
51.800,47.508,52.833,50.304
49.500,52.833,53.047,50.107
51.500,53.047,53.562,50.507
49.400,53.562,52.988,50.007
52.200,52.988,54.367,51.161
51.200,54.367,54.236,50.957
54.400,54.236,55.471,51.968
52.600,55.471,56.269,52.531
55.400,56.269,58.846,54.587
55.200,58.846,60.229,55.547
60.600,60.229,65.479,59.803
59.700,65.479,66.393,60.200
65.300,66.393,72.414,65.112
62.800,72.414,71.985,64.342
64.600,71.985,70.906,63.481
61.700,70.906,71.791,64.291
64.500,71.791,71.358,63.870
63.400,71.358,72.622,64.943
67.200,72.622,75.027,66.822
67.000,75.027,74.783,66.453
72.400,74.783,82.225,72.424
70.600,82.225,81.350,71.223
71.200,81.350,81.113,71.098
69.900,81.113,81.256,71.229
71.100,81.256,82.800,72.438
70.700,82.800,82.079,71.759
71.300,82.079,81.551,71.393
69.100,81.551,80.417,70.529
72.500,80.417,82.139,71.977
70.000,82.139,82.717,72.310
72.200,82.717,83.095,72.566
70.600,83.095,82.327,71.933
73.800,82.327,85.407,74.400
73.000,85.407,84.857,73.754
79.000,84.857,92.012,79.303
77.200,92.012,90.379,77.554
80.800,90.379,94.215,80.627
79.000,94.215,92.193,78.793
84.400,92.193,98.832,84.114
82.200,98.832,96.884,82.107
83.400,96.884,99.552,84.375
81.300,99.552,97.391,82.455
83.700,97.391,98.658,83.621
82.600,98.658,97.718,82.781
85.800,97.718,101.355,85.789
84.400,101.355,99.531,84.037
90.000,99.531,106.655,90.278
87.600,106.655,104.270,87.634
89.200,104.270,104.719,88.205
86.500,104.719,104.162,87.682
90.000,104.162,105.429,88.847
89.700,105.429,105.852,89.139
90.000,105.852,105.932,89.182
89.600,105.932,105.434,88.724
90.000,105.434,105.288,88.629
88.000,105.288,106.428,89.677
90.000,106.428,106.157,89.346
88.900,106.157,106.738,89.903
90.000,106.738,107.018,90.123
87.500,107.018,104.948,88.208
90.000,104.948,104.606,88.057
89.800,104.606,107.870,91.081
90.000,107.870,105.672,88.798
89.500,105.672,107.530,90.683
90.000,107.530,107.363,90.392
88.500,107.363,103.683,87.068
100.000,103.683,116.617,100.881
94.800,116.617,113.488,94.499
96.300,113.488,114.134,95.762
91.300,114.134,109.650,89.489
92.400,109.650,113.048,94.571
87.000,113.048,106.120,85.439
88.400,106.120,109.917,90.636
82.400,109.917,102.125,81.512
83.900,102.125,102.690,82.678
83.700,102.690,102.445,82.367
84.900,102.445,105.923,86.177
81.100,105.923,100.585,80.268
82.100,100.585,101.655,81.784
77.500,101.655,98.019,78.194
78.400,98.019,97.344,77.894
76.000,97.344,95.867,76.620
76.400,95.867,95.631,76.550
71.000,95.631,89.338,71.219
72.500,89.338,91.039,73.193
69.700,91.039,87.055,69.669
72.400,87.055,89.882,72.452
67.800,89.882,86.711,69.477
68.500,86.711,85.353,68.628
65.500,85.353,82.298,66.226
68.000,82.298,84.125,68.053
65.400,84.125,81.313,65.519
67.700,81.313,82.948,67.163
65.700,82.948,83.753,67.665
67.800,83.753,83.524,67.387
62.600,83.524,80.090,64.567
64.400,80.090,80.259,65.019
59.400,80.259,74.783,60.491
61.100,74.783,74.555,60.754
58.900,74.555,73.648,60.013
61.200,73.648,73.746,60.185
56.600,73.746,71.416,58.221
57.900,71.416,70.656,57.798
55.100,70.656,69.827,57.174
55.300,69.827,68.653,56.266
51.700,68.653,63.236,51.903
53.300,63.236,63.565,52.633
53.300,63.565,64.971,53.792
54.700,64.971,64.883,53.567
51.700,64.883,63.973,52.811
53.700,63.973,65.019,53.788
47.900,65.019,57.729,47.766
48.400,57.729,58.127,48.657
47.200,58.127,56.838,47.559
48.000,56.838,56.638,47.521
44.600,56.638,53.441,44.979
47.200,53.441,55.167,46.679
45.400,55.167,55.198,46.516
46.200,55.198,54.752,46.151
44.400,54.752,52.124,44.106
44.400,52.124,52.122,44.349
40.400,52.122,46.696,40.208
41.900,46.696,46.627,40.609
41.900,46.627,49.078,42.532
44.000,49.078,49.033,42.224
40.800,49.033,47.809,41.283
40.800,47.809,47.430,41.112
37.600,47.430,43.330,38.098
40.100,43.330,44.349,39.227
38.900,44.349,44.135,38.958
39.100,44.135,43.280,38.342
36.900,43.280,42.253,37.666
39.400,42.253,43.532,38.727
38.400,43.532,43.750,38.753
39.900,43.750,43.794,38.764
37.900,43.794,42.489,37.791
39.800,42.489,43.518,38.690
39.600,43.518,44.605,39.402
41.000,44.605,44.327,39.077
38.600,44.327,45.324,39.862
40.800,45.324,44.605,39.214
37.200,44.605,42.161,37.480
40.100,42.161,43.239,38.515
37.700,43.239,42.761,38.045
37.800,42.761,40.768,36.634
32.000,40.768,36.028,33.465
34.800,36.028,36.568,34.261
32.400,36.568,37.468,34.857
34.600,37.468,37.494,34.780
34.400,37.494,36.422,34.008
34.500,36.422,37.032,34.555
33.500,37.032,36.270,33.945
34.300,36.270,36.845,34.436
30.900,36.845,33.602,32.083
32.100,33.602,34.177,32.792
28.300,34.177,29.504,29.437
29.400,29.504,29.748,30.018
25.000,29.748,24.577,26.210
28.000,24.577,26.664,28.258
26.600,26.664,26.845,28.164
28.400,26.845,27.192,28.406
22.400,27.192,21.621,24.114
23.200,21.621,22.435,25.248
17.800,22.435,16.615,23.486
19.200,16.615,17.431,24.728
13.400,17.431,10.498,16.907
13.500,10.498,10.944,17.996
13.300,10.944,10.366,17.226
15.500,10.366,12.515,19.918
10.300,12.515,6.859,12.172
13.100,6.859,8.666,12.512
10.900,8.666,7.288,10.377
13.400,7.288,9.051,12.986
11.400,9.051,8.187,11.616
13.000,8.187,7.868,11.254
10.000,7.868,7.054,10.111
10.200,7.054,6.111,8.769
10.000,6.111,6.512,9.479
11.400,6.512,7.114,10.337
11.000,7.114,6.816,9.833
12.000,6.816,8.751,12.633
11.000,8.751,8.129,11.564
11.500,8.129,7.614,10.898
10.000,7.614,6.001,8.547
10.800,6.001,7.414,10.833
10.400,7.414,7.649,11.021
11.700,7.649,7.478,10.750
10.000,7.478,6.003,8.563
12.100,6.003,7.040,10.283
12.100,7.040,7.428,10.740
10.000,7.428,6.180,8.840
